PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
970,-0.369364841,-0.7376951318,0.02315420612,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
971,0.8273772439,1.355573538,-0.4385718983,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
972,0.8273772439,-0.7376951318,-1.823750212,0.4327933657,0.7676298786,-0.3414522396,-0.1985716612
973,-1.566106926,-0.7376951318,2.870465184,0.4327933657,-0.4736736093,3.817033163,-2.142828256
974,-1.566106926,-0.7376951318,1.48528687,-0.4745451962,-0.4736736093,-0.1249197867,-2.142828256
975,0.8273772439,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
976,-0.369364841,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.4328133827,1.745684933
977,0.8273772439,-0.7376951318,0.0441312204,0.4327933657,-0.4736736093,-0.357390858,-0.1985716612
978,0.8273772439,1.355573538,-0.2077088461,-0.4745451962,-0.4736736093,-0.4897764263,1.745684933
979,0.8273772439,1.355573538,-0.9002980028,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
980,0.8273772439,1.355573538,0.0441312204,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
981,-0.369364841,-0.7376951318,-2.131567615,0.4327933657,0.7676298786,-0.1853238482,-2.142828256
982,0.8273772439,1.355573538,-0.5924805998,0.4327933657,-0.4736736093,-0.3685495016,-2.142828256
983,0.8273772439,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.4918744607,-2.142828256
984,-1.566106926,1.355573538,-0.2077088461,0.4327933657,2.008933366,0.3985820802,-2.142828256
985,0.8273772439,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
986,-1.566106926,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.1249197867,-0.1985716612
987,0.8273772439,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.4914556592,-2.142828256
988,-1.566106926,1.355573538,3.56305434,0.4327933657,-0.4736736093,0.9391984311,-2.142828256
989,0.8273772439,-0.7376951318,-0.05380014462,-0.4745451962,-0.4736736093,-0.4888542576,-2.142828256
990,0.8273772439,1.355573538,-0.7463893013,-0.4745451962,-0.4736736093,-0.4902797934,-2.142828256
991,0.8273772439,-0.7376951318,0.2540172583,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
992,-1.566106926,1.355573538,1.023560766,0.4327933657,-0.4736736093,0.4678796331,-0.1985716612
993,-0.369364841,-0.7376951318,-0.2077088461,0.4327933657,-0.4736736093,-0.1249197867,-2.142828256
994,0.8273772439,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
995,0.8273772439,-0.7376951318,-0.2846631968,-0.4745451962,-0.4736736093,-0.4918744607,-2.142828256
996,0.8273772439,1.355573538,-1.054206704,0.4327933657,0.7676298786,-0.4769405632,-0.1985716612
997,0.8273772439,-0.7376951318,-0.1307544954,-0.4745451962,-0.4736736093,-0.1948878247,-2.142828256
998,0.8273772439,-0.7376951318,-0.6694349505,-0.4745451962,-0.4736736093,-0.490952292,1.745684933
999,0.8273772439,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
1000,0.8273772439,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.4729981914,-2.142828256
1001,-0.369364841,-0.7376951318,-0.8618208274,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
1002,-0.369364841,-0.7376951318,0.8696520643,-0.4745451962,-0.4736736093,-0.3454791771,-0.1985716612
1003,0.8273772439,1.355573538,0.0441312204,-0.4745451962,-0.4736736093,-0.491789895,1.745684933
1004,-1.566106926,1.355573538,0.4848803106,-0.4745451962,-0.4736736093,-0.01057087122,-0.1985716612
1005,0.8273772439,1.355573538,-0.8618208274,-0.4745451962,-0.4736736093,-0.5017746864,1.745684933
1006,-1.566106926,1.355573538,2.562647781,0.4327933657,-0.4736736093,3.817033163,-2.142828256
1007,0.8273772439,-0.7376951318,-0.9002980028,0.4327933657,-0.4736736093,-0.357390858,-0.1985716612
1008,0.8273772439,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.5188046048,-0.1985716612
1009,0.8273772439,1.355573538,-2.208521965,0.4327933657,0.7676298786,-0.3121723775,-2.142828256
1010,-1.566106926,-0.7376951318,0.4848803106,-0.4745451962,-0.4736736093,0.8665464393,-0.1985716612
1011,-0.369364841,1.355573538,-0.05380014462,0.4327933657,-0.4736736093,-0.1249197867,-2.142828256
1012,-0.369364841,1.355573538,-1.362024107,-0.4745451962,-0.4736736093,-0.3313003304,-2.142828256
1013,0.8273772439,-0.7376951318,0.0441312204,0.4327933657,-0.4736736093,-0.4923778278,1.745684933
1014,-1.566106926,1.355573538,0.4079259598,0.4327933657,-0.4736736093,0.5143565315,-0.1985716612
1015,0.8273772439,-0.7376951318,-0.1307544954,-0.4745451962,-0.4736736093,-0.5024451714,-2.142828256
1016,0.8273772439,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
1017,0.8273772439,1.355573538,-0.9772523535,-0.4745451962,0.7676298786,-0.3242531898,-2.142828256
1018,0.8273772439,-0.7376951318,-0.5924805998,-0.4745451962,-0.4736736093,-0.4914556592,-2.142828256
1019,0.8273772439,1.355573538,0.0441312204,1.340131928,-0.4736736093,-0.1802901765,1.745684933
1020,-0.369364841,-0.7376951318,0.946606415,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
1021,0.8273772439,-0.7376951318,-0.4385718983,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
1022,0.8273772439,-0.7376951318,0.1770629076,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
1023,-1.566106926,-0.7376951318,1.793104273,-0.4745451962,-0.4736736093,-0.07458306872,-0.1985716612
1024,0.8273772439,1.355573538,0.0441312204,-0.4745451962,4.491540342,-0.1356576154,-2.142828256
1025,0.8273772439,-0.7376951318,0.0441312204,0.4327933657,-0.4736736093,-0.5188046048,-0.1985716612
1026,0.8273772439,-0.7376951318,1.023560766,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
1027,0.8273772439,-0.7376951318,-0.4385718983,-0.4745451962,-0.4736736093,-0.4902797934,-2.142828256
1028,0.8273772439,-0.7376951318,-0.2461860215,-0.4745451962,-0.4736736093,-0.5029485386,-0.1985716612
1029,-0.369364841,-0.7376951318,-0.2846631968,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
1030,0.8273772439,1.355573538,-0.5155262491,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
1031,0.8273772439,-0.7376951318,0.7926977135,0.4327933657,6.974147318,0.2958951755,-2.142828256
1032,0.8273772439,1.355573538,-1.515932809,4.062147613,2.008933366,0.2958951755,-2.142828256
1033,-1.566106926,1.355573538,0.2540172583,-0.4745451962,-0.4736736093,2.40299019,-2.142828256
1034,-1.566106926,-0.7376951318,2.408739079,0.4327933657,3.250236854,4.634416897,-0.1985716612
1035,-0.369364841,-0.7376951318,-0.1307544954,-0.4745451962,-0.4736736093,-0.1249197867,-2.142828256
1036,-1.566106926,-0.7376951318,0.946606415,-0.4745451962,-0.4736736093,-0.1138457087,-2.142828256
1037,0.8273772439,-0.7376951318,0.1001085569,2.24747049,-0.4736736093,-0.2859972842,-2.142828256
1038,-1.566106926,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,0.3958135607,-2.142828256
1039,0.8273772439,-0.7376951318,-0.5924805998,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
1040,-1.566106926,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.1138457087,-2.142828256
1041,-0.369364841,-0.7376951318,0.02315420612,0.4327933657,0.7676298786,-0.1249197867,-2.142828256
1042,-1.566106926,1.355573538,-0.5155262491,-0.4745451962,0.7676298786,1.025944704,-0.1985716612
1043,0.8273772439,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.4894421905,-0.1985716612
1044,0.8273772439,-0.7376951318,2.370261904,-0.4745451962,-0.4736736093,-0.03889251628,-2.142828256
1045,0.8273772439,1.355573538,0.4848803106,-0.4745451962,2.008933366,-0.4031147191,-2.142828256
1046,0.8273772439,-0.7376951318,-1.285069756,3.154809051,2.008933366,-0.01644415947,-2.142828256
1047,0.8273772439,-0.7376951318,-0.4385718983,-0.4745451962,-0.4736736093,-0.4964047653,-2.142828256
1048,-1.566106926,1.355573538,-0.05380014462,-0.4745451962,-0.4736736093,3.817033163,-2.142828256
1049,0.8273772439,1.355573538,-0.5155262491,-0.4745451962,-0.4736736093,-0.4902797934,-2.142828256
1050,-1.566106926,-0.7376951318,0.946606415,-0.4745451962,-0.4736736093,-0.1138457087,-2.142828256
1051,0.8273772439,1.355573538,-0.2846631968,-0.4745451962,2.008933366,-0.3710663375,-2.142828256
1052,0.8273772439,1.355573538,0.0441312204,-0.4745451962,-0.4736736093,-0.4927140771,1.745684933
1053,0.8273772439,-0.7376951318,-1.746795861,0.4327933657,0.7676298786,-0.3414522396,-0.1985716612
1054,-0.369364841,1.355573538,-0.2846631968,-0.4745451962,-0.4736736093,-0.3766033765,-2.142828256
1055,0.8273772439,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.5074788432,-2.142828256
1056,-0.369364841,-0.7376951318,0.8696520643,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
1057,0.8273772439,1.355573538,-0.2846631968,0.4327933657,0.7676298786,-0.2049551683,-2.142828256
1058,-1.566106926,-0.7376951318,1.408332519,-0.4745451962,-0.4736736093,0.3682954837,-0.1985716612
1059,0.8273772439,-0.7376951318,-0.9002980028,1.340131928,2.008933366,0.0437082185,-2.142828256
1060,-1.566106926,1.355573538,0.0441312204,-0.4745451962,-0.4736736093,-0.09027201698,-0.1985716612
1061,0.8273772439,1.355573538,-0.5924805998,-0.4745451962,-0.4736736093,-0.4679645196,-2.142828256
1062,0.8273772439,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.4964047653,-2.142828256
1063,0.8273772439,-0.7376951318,-0.2077088461,-0.4745451962,-0.4736736093,-0.5029485386,-0.1985716612
1064,0.8273772439,-0.7376951318,-0.5155262491,0.4327933657,-0.4736736093,-0.3685495016,-2.142828256
1065,0.8273772439,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.5028639729,-0.1985716612
1066,0.8273772439,-0.7376951318,0.7926977135,0.4327933657,5.73284383,-0.01644415947,-2.142828256
1067,-0.369364841,1.355573538,-1.131161055,-0.4745451962,2.008933366,0.1368311467,-2.142828256
1068,-0.369364841,1.355573538,-0.7463893013,-0.4745451962,-0.4736736093,0.09152810057,-2.142828256
1069,-1.566106926,-0.7376951318,1.870058624,0.4327933657,-0.4736736093,0.4678796331,-0.1985716612
1070,-0.369364841,1.355573538,0.4848803106,-0.4745451962,3.250236854,0.1368311467,-2.142828256
1071,-1.566106926,1.355573538,2.639602131,-0.4745451962,2.008933366,1.025944704,-0.1985716612
1072,-0.369364841,-0.7376951318,0.02315420612,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
1073,-1.566106926,-0.7376951318,0.5618346613,0.4327933657,0.7676298786,1.025944704,-0.1985716612
1074,-1.566106926,1.355573538,-0.9002980028,0.4327933657,-0.4736736093,0.4207302361,-2.142828256
1075,0.8273772439,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
1076,-1.566106926,1.355573538,-0.2077088461,0.4327933657,0.7676298786,4.335332227,-0.1985716612
1077,-0.369364841,-0.7376951318,0.7926977135,-0.4745451962,-0.4736736093,-0.3262666586,-2.142828256
1078,-0.369364841,1.355573538,-0.6694349505,-0.4745451962,0.7676298786,-0.2255932226,-2.142828256
1079,0.8273772439,-0.7376951318,-0.9772523535,1.340131928,-0.4736736093,-0.4863374217,-2.142828256
1080,0.8273772439,1.355573538,0.0441312204,6.784163299,2.008933366,0.7519458403,-2.142828256
1081,-0.369364841,-0.7376951318,0.7926977135,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
1082,-0.369364841,-0.7376951318,0.3309716091,0.4327933657,-0.4736736093,-0.1249197867,-2.142828256
1083,-1.566106926,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.1249197867,-2.142828256
1084,0.8273772439,-0.7376951318,-1.400501283,0.4327933657,0.7676298786,-0.3564686893,-2.142828256
1085,-0.369364841,-0.7376951318,2.408739079,-0.4745451962,-0.4736736093,-0.3997582668,1.745684933
1086,-0.369364841,-0.7376951318,-1.66984151,-0.4745451962,2.008933366,0.005955680025,-2.142828256
1087,0.8273772439,-0.7376951318,0.2540172583,-0.4745451962,-0.4736736093,-0.4902797934,-2.142828256
1088,-1.566106926,-0.7376951318,-1.823750212,-0.4745451962,2.008933366,2.059693773,-0.1985716612
1089,0.8273772439,1.355573538,-0.9002980028,-0.4745451962,-0.4736736093,-0.4918744607,-2.142828256
1090,-0.369364841,-0.7376951318,-0.5155262491,-0.4745451962,-0.4736736093,-0.4370074381,-2.142828256
1091,0.8273772439,1.355573538,0.0441312204,-0.4745451962,-0.4736736093,-0.4850790037,-2.142828256
1092,0.8273772439,1.355573538,0.0441312204,-0.4745451962,-0.4736736093,-0.3363340021,1.745684933
1093,0.8273772439,-0.7376951318,-2.26008138,-0.4745451962,2.008933366,-0.3584821581,-2.142828256
1094,-1.566106926,-0.7376951318,1.331378169,0.4327933657,-0.4736736093,3.932723049,-0.1985716612
1095,-0.369364841,1.355573538,-1.66984151,0.4327933657,0.7676298786,-0.1249197867,-2.142828256
1096,-0.369364841,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.4370074381,-2.142828256
1097,-1.566106926,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.1301205764,-0.1985716612
1098,0.8273772439,1.355573538,0.4079259598,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
1099,-0.369364841,-0.7376951318,-0.4385718983,-0.4745451962,-0.4736736093,-0.4370074381,-2.142828256
1100,-1.566106926,1.355573538,0.2540172583,-0.4745451962,-0.4736736093,-0.09027201698,-0.1985716612
1101,0.8273772439,-0.7376951318,-0.3616175476,-0.4745451962,-0.4736736093,-0.4894421905,-2.142828256
1102,0.8273772439,-0.7376951318,0.1770629076,-0.4745451962,-0.4736736093,-0.1948878247,-2.142828256
1103,0.8273772439,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.5064721089,-2.142828256
1104,-0.369364841,-0.7376951318,-0.9772523535,-0.4745451962,-0.4736736093,0.8314778547,-2.142828256
1105,-0.369364841,1.355573538,2.331784728,0.4327933657,-0.4736736093,-0.1249197867,-2.142828256
1106,0.8273772439,1.355573538,0.638789012,3.154809051,2.008933366,-0.4918744607,-2.142828256
1107,-1.566106926,-0.7376951318,0.946606415,-0.4745451962,-0.4736736093,0.2073025519,-2.142828256
1108,0.8273772439,1.355573538,0.0441312204,-0.4745451962,-0.4736736093,-0.4897764263,1.745684933
1109,-1.566106926,-0.7376951318,2.100921676,0.4327933657,0.7676298786,2.671117778,-2.142828256
1110,-1.566106926,1.355573538,1.562241221,0.4327933657,0.7676298786,3.610064686,-0.1985716612
1111,0.8273772439,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
1112,-0.369364841,1.355573538,0.02315420612,0.4327933657,-0.4736736093,-0.3693891181,-0.1985716612
1113,0.8273772439,-0.7376951318,-0.6694349505,-0.4745451962,-0.4736736093,-0.4863374217,-2.142828256
1114,-0.369364841,1.355573538,-0.5924805998,-0.4745451962,-0.4736736093,-0.4370074381,-2.142828256
1115,0.8273772439,-0.7376951318,-0.6694349505,-0.4745451962,-0.4736736093,-0.4914556592,-2.142828256
1116,-1.566106926,1.355573538,1.793104273,-0.4745451962,-0.4736736093,-0.09580905595,-0.1985716612
1117,0.8273772439,1.355573538,0.0441312204,-0.4745451962,2.008933366,-0.3414522396,-0.1985716612
1118,0.8273772439,-0.7376951318,-0.5155262491,-0.4745451962,-0.4736736093,-0.4914556592,-2.142828256
1119,0.8273772439,1.355573538,0.0441312204,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
1120,0.8273772439,-0.7376951318,0.8311748889,-0.4745451962,-0.4736736093,-0.344387877,-2.142828256
1121,-0.369364841,-0.7376951318,0.4848803106,-0.4745451962,-0.4736736093,-0.3866707201,-2.142828256
1122,-0.369364841,-0.7376951318,-1.208115406,-0.4745451962,-0.4736736093,0.6603330136,-2.142828256
1123,-1.566106926,1.355573538,-0.6694349505,-0.4745451962,-0.4736736093,-0.1138457087,-2.142828256
1124,0.8273772439,-0.7376951318,-0.6694349505,0.4327933657,-0.4736736093,-0.5176307525,-2.142828256
1125,0.8273772439,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.4897764263,1.745684933
1126,-1.566106926,-0.7376951318,0.7157433628,0.4327933657,-0.4736736093,0.7868452936,-0.1985716612
1127,0.8273772439,-0.7376951318,-0.7463893013,-0.4745451962,-0.4736736093,-0.4902797934,-2.142828256
1128,-1.566106926,-0.7376951318,2.639602131,0.4327933657,-0.4736736093,0.8667135573,-0.1985716612
1129,0.8273772439,-0.7376951318,-0.7463893013,-0.4745451962,-0.4736736093,-0.5029485386,-0.1985716612
1130,-0.369364841,1.355573538,-0.9002980028,0.4327933657,0.7676298786,-0.3866707201,-2.142828256
1131,-1.566106926,1.355573538,1.408332519,0.4327933657,-0.4736736093,1.49441243,-0.1985716612
1132,-1.566106926,1.355573538,1.947012975,-0.4745451962,-0.4736736093,-0.09027201698,-0.1985716612
1133,-0.369364841,1.355573538,1.177469467,-0.4745451962,2.008933366,-0.04438103794,-2.142828256
1134,-1.566106926,-0.7376951318,1.177469467,0.4327933657,0.7676298786,2.059693773,-0.1985716612
1135,0.8273772439,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.4896093084,-2.142828256
1136,0.8273772439,-0.7376951318,0.0441312204,0.4327933657,2.008933366,-0.176263239,-2.142828256
1137,-1.566106926,-0.7376951318,0.8696520643,0.4327933657,-0.4736736093,0.3958135607,-2.142828256
1138,-0.369364841,1.355573538,-0.5924805998,-0.4745451962,-0.4736736093,-0.2255932226,-2.142828256
1139,-0.369364841,-0.7376951318,0.946606415,0.4327933657,0.7676298786,0.005955680025,-2.142828256
1140,-0.369364841,1.355573538,-0.05380014462,0.4327933657,-0.4736736093,-0.1249197867,-2.142828256
1141,0.8273772439,1.355573538,0.0441312204,0.4327933657,-0.4736736093,-0.357390858,-0.1985716612
1142,-0.369364841,1.355573538,-2.214678313,0.4327933657,2.008933366,-0.08968408411,-2.142828256
1143,0.8273772439,-0.7376951318,-0.7463893013,-0.4745451962,-0.4736736093,-0.4888542576,-2.142828256
1144,-1.566106926,-0.7376951318,-0.2077088461,0.4327933657,-0.4736736093,2.105584752,-0.1985716612
1145,0.8273772439,-0.7376951318,-0.4385718983,-0.4745451962,-0.4736736093,-0.4606656955,-2.142828256
1146,0.8273772439,-0.7376951318,0.215540083,-0.4745451962,-0.4736736093,-0.4571421253,-2.142828256
1147,0.8273772439,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.4964047653,-2.142828256
1148,0.8273772439,-0.7376951318,0.0441312204,-0.4745451962,-0.4736736093,-0.4923778278,1.745684933
